UF;COD_UF;COD_MUNIC;MUNICIPIO;POPULACAO_ESTIMADA
GO;52;13707;Montes Claros de Goiás;9024
GO;52;13756;Montividiu;13094
GO;52;13772;Montividiu do Norte;3743
GO;52;13806;Morrinhos;54326
GO;52;13855;Morro Agudo de Goiás;2505
GO;52;13905;Mossâmedes;4626
GO;52;14002;Mozarlândia;15199
GO;52;14051;Mundo Novo;6202
GO;52;14101;Mutunópolis;3540
GO;52;14408;Nazário;8349
GO;52;14507;Nerópolis;34273
GO;52;14606;Niquelândia;33890
GO;52;14705;Nova América;2380
GO;52;14804;Nova Aurora;2132
GO;52;14838;Nova Crixás;13153
GO;52;14861;Nova Glória;8356
GO;52;14879;Nova Iguaçu de Goiás;3084
GO;52;14903;Nova Roma;3022
GO;52;15009;Nova Veneza;9883
GO;52;15207;Novo Brasil;3567
GO;52;15231;Novo Gama;107663
GO;52;15256;Novo Planalto;3703
GO;52;15306;Orizona;17035
GO;52;15405;Ouro Verde de Goiás;4109
GO;52;15504;Ouvidor;7665
GO;52;15603;Padre Bernardo;37207
GO;52;15652;Palestina de Goiás;3113
GO;52;15702;Palmeiras de Goiás;34375
GO;52;15801;Palmelo;2266
GO;52;15900;Palminópolis;3959
GO;52;16007;Panamá;2432
GO;52;16304;Paranaiguara;7356
GO;52;16403;Paraúna;10727
GO;52;16452;Perolândia;2999
GO;52;16809;Petrolina de Goiás;9519
GO;52;16908;Pilar de Goiás;2254
GO;52;17104;Piracanjuba;25373
GO;52;17203;Piranhas;11940
GO;52;17302;Pirenópolis;28028
GO;52;17401;Pires do Rio;33736
GO;52;17609;Planaltina;112304
GO;52;17708;Pontalina;18763
GO;52;18003;Porangatu;45512
GO;52;18052;Porteirão;4276
GO;52;18102;Portelândia;3191
GO;52;18300;Posse;36291
GO;52;18391;Professor Jamil;3750
GO;52;18508;Quirinópolis;50329
GO;52;18607;Rialma;12665
GO;52;18706;Rianápolis;3893
GO;52;18789;Rio Quente;4033
GO;52;18805;Rio Verde;241494
GO;52;18904;Rubiataba;20186
GO;52;19001;Sanclerlândia;8085
GO;52;19100;Santa Bárbara de Goiás;6306
GO;52;19209;Santa Cruz de Goiás;3004
GO;52;19258;Santa Fé de Goiás;5047
GO;52;19308;Santa Helena de Goiás;39601
GO;52;19357;Santa Isabel;3543
GO;52;19407;Santa Rita do Araguaia;5765
GO;52;19456;Santa Rita do Novo Destino;2611
GO;52;19506;Santa Rosa de Goiás;2828
GO;52;19605;Santa Tereza de Goiás;3172
GO;52;19704;Santa Terezinha de Goiás;10837
GO;52;19712;Santo Antônio da Barra;4279
GO;52;19738;Santo Antônio de Goiás;8066
GO;52;19753;Santo Antônio do Descoberto;75221
GO;52;19803;São Domingos;9457
GO;52;19902;São Francisco de Goiás;6507
GO;52;20009;São João d'Aliança;15026
GO;52;20058;São João da Paraúna;1812
GO;52;20108;São Luís de Montes Belos;35288
GO;52;20157;São Luiz do Norte;4939
GO;52;20207;São Miguel do Araguaia;22040
GO;52;20264;São Miguel do Passa Quatro;4671
GO;52;20280;São Patrício;2200
GO;52;20405;São Simão;17181
GO;52;20454;Senador Canedo;175042
GO;52;20504;Serranópolis;8237
GO;52;20603;Silvânia;23150
GO;52;20686;Simolândia;5634
GO;52;20702;Sítio d'Abadia;2978
GO;52;21007;Taquaral de Goiás;4180
GO;52;21080;Teresina de Goiás;2660
GO;52;21197;Terezópolis de Goiás;8340
GO;52;21304;Três Ranchos;2976
GO;52;21403;Trindade;153560
GO;52;21452;Trombas;3080
GO;52;21502;Turvânia;4449
GO;52;21551;Turvelândia;5171
GO;52;21577;Uirapuru;2798
GO;52;21601;Uruaçu;44533
GO;52;21700;Uruana;13857
GO;52;21809;Urutaí;3700
GO;52;21858;Valparaíso de Goiás;218416
GO;52;21908;Varjão;3770
GO;52;22005;Vianópolis;15644
GO;52;22054;Vicentinópolis;9175
GO;52;22203;Vila Boa;4145
GO;52;22302;Vila Propício;6028
DF;53;00108;Brasília;2996899
